"Easting","Northing","Load","Elevation","Weight","Prediction","Set","Residual","Dataset"
630532.5213,9122797.613,49,314.5,0.5,56.5619,"Train",7.5619,"Dataset_2"
631589.4355,9122856.338,56,314.5,0.5,59.6768,"Train",3.6768,"Dataset_2"
634325.4446,9123157.158,63,314.5,0.5,70.2153,"Train",7.2153,"Dataset_2"
635568.5055,9123091.738,70,314.5,0.5,72.2126,"Train",2.21259999999999,"Dataset_2"
638982.8543,9121568.514,70,314.5,0.5,49.3445,"Train",-20.6555,"Dataset_2"
646602.6425,9127959.942,140,314.5,0.5,135.817,"Train",-4.18299999999999,"Dataset_2"
647444.6314,9128791.07,112,314.5,0.5,100.258,"Train",-11.742,"Dataset_2"
649546.8542,9125202.042,49,314.5,0.5,51.5114,"Train",2.5114,"Dataset_2"
649963.3306,9128999.119,28,314.5,0.5,46.6722,"Train",18.6722,"Dataset_2"
649323.0961,9132892.59,14,314.5,0.5,30.5945,"Train",16.5945,"Dataset_2"
638403.7704,9140957.084,2.1,314.5,0.5,7.857,"Train",5.757,"Dataset_2"
639182.8576,9141541.673,1.4,314.5,0.5,6.63684,"Train",5.23684,"Dataset_2"
638023.806,9149206.377,21,314.5,0.5,1.03011,"Train",-19.96989,"Dataset_2"
617501.5074,9150188.734,10.5,314.5,0.5,1.03112,"Train",-9.46888,"Dataset_2"
624103,9111696.128,7,314.5,0,0.245066,"Test",-6.754934,"Dataset_1"
629936,9122930.73,56,314.5,0,56.6796,"Test",0.679600000000001,"Dataset_1"
629549,9142131.799,28,314.5,0,6.36473,"Test",-21.63527,"Dataset_1"
606002,9134454.513,35,314.5,0,11.2702,"Test",-23.7298,"Dataset_1"
623903,9139886.513,28,314.5,0,9.03327,"Test",-18.96673,"Dataset_1"
626002,9116568.401,14,314.5,0,4.94837,"Test",-9.05163,"Dataset_1"
648254,9143394.028,14,314.5,0,2.71928,"Test",-11.28072,"Dataset_1"
635545,9123596.347,70,314.5,0,80.8857,"Test",10.8857,"Dataset_1"
604054,9159569.497,1.4,314.5,0,0.14192,"Test",-1.25808,"Dataset_1"
634336,9120657.35,42,314.5,0,31.8374,"Test",-10.1626,"Dataset_1"
637194,9125075.016,112,314.5,0,112.354,"Test",0.353999999999999,"Dataset_1"
606831,9143436.125,21,314.5,0,2.62397,"Test",-18.37603,"Dataset_1"
620935,9118808.97,14,314.5,0,11.4681,"Test",-2.5319,"Dataset_1"
644675,9139335.273,7,314.5,0,9.70283,"Test",2.70283,"Dataset_1"
617445,9135784.492,28,314.5,0,15.1558,"Test",-12.8442,"Dataset_1"
625423,9127624.25,42,314.5,0,60.8684,"Test",18.8684,"Dataset_1"
